+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#33 | STANDARD POLISHED BRASS   | 9      | 16           |
| Brand#33 | STANDARD POLISHED BRASS   | 14     | 16           |
| Brand#33 | STANDARD POLISHED COPPER  | 49     | 16           |
| Brand#33 | STANDARD POLISHED STEEL   | 3      | 16           |
| Brand#34 | ECONOMY BURNISHED BRASS   | 14     | 16           |
| Brand#34 | ECONOMY POLISHED STEEL    | 36     | 16           |
| Brand#34 | LARGE BRUSHED BRASS       | 23     | 16           |
| Brand#34 | LARGE PLATED BRASS        | 36     | 16           |
| Brand#34 | LARGE PLATED TIN          | 3      | 16           |
| Brand#34 | LARGE POLISHED COPPER     | 14     | 16           |
| Brand#34 | MEDIUM ANODIZED COPPER    | 36     | 16           |
| Brand#34 | MEDIUM BRUSHED STEEL      | 23     | 16           |
| Brand#34 | MEDIUM PLATED NICKEL      | 23     | 16           |
| Brand#34 | PROMO BRUSHED NICKEL      | 45     | 16           |
| Brand#34 | PROMO POLISHED TIN        | 3      | 16           |
| Brand#34 | SMALL ANODIZED NICKEL     | 14     | 16           |
| Brand#34 | SMALL BURNISHED TIN       | 3      | 16           |
| Brand#34 | SMALL POLISHED NICKEL     | 36     | 16           |
| Brand#34 | STANDARD ANODIZED STEEL   | 9      | 16           |
| Brand#34 | STANDARD BURNISHED NICKEL | 19     | 16           |
| Brand#34 | STANDARD BURNISHED NICKEL | 23     | 16           |
| Brand#34 | STANDARD POLISHED COPPER  | 23     | 16           |
| Brand#35 | ECONOMY ANODIZED COPPER   | 36     | 16           |
| Brand#35 | ECONOMY BURNISHED NICKEL  | 19     | 16           |
| Brand#35 | ECONOMY BURNISHED TIN     | 9      | 16           |
| Brand#35 | ECONOMY PLATED STEEL      | 14     | 16           |
| Brand#35 | LARGE ANODIZED BRASS      | 9      | 16           |
| Brand#35 | LARGE ANODIZED COPPER     | 49     | 16           |
| Brand#35 | LARGE ANODIZED NICKEL     | 9      | 16           |
| Brand#35 | LARGE BRUSHED TIN         | 49     | 16           |
| Brand#35 | LARGE BURNISHED COPPER    | 23     | 16           |
| Brand#35 | LARGE BURNISHED NICKEL    | 9      | 16           |
| Brand#35 | LARGE BURNISHED STEEL     | 3      | 16           |
| Brand#35 | LARGE PLATED COPPER       | 19     | 16           |
| Brand#35 | MEDIUM BRUSHED STEEL      | 23     | 16           |
| Brand#35 | MEDIUM PLATED NICKEL      | 23     | 16           |
| Brand#35 | PROMO BRUSHED NICKEL      | 19     | 16           |
| Brand#35 | SMALL ANODIZED BRASS      | 45     | 16           |
| Brand#35 | SMALL BRUSHED TIN         | 49     | 16           |
| Brand#41 | ECONOMY ANODIZED STEEL    | 49     | 16           |
| Brand#41 | ECONOMY PLATED STEEL      | 3      | 16           |
| Brand#41 | ECONOMY PLATED TIN        | 3      | 16           |
| Brand#41 | ECONOMY POLISHED STEEL    | 19     | 16           |
| Brand#41 | ECONOMY POLISHED STEEL    | 45     | 16           |
| Brand#41 | LARGE ANODIZED BRASS      | 36     | 16           |
| Brand#41 | LARGE BURNISHED BRASS     | 23     | 16           |
| Brand#41 | LARGE POLISHED BRASS      | 36     | 16           |
| Brand#41 | LARGE POLISHED NICKEL     | 3      | 16           |
| Brand#41 | MEDIUM BURNISHED TIN      | 3      | 16           |
| Brand#41 | MEDIUM PLATED STEEL       | 3      | 16           |
| Brand#41 | PROMO PLATED BRASS        | 9      | 16           |
| Brand#41 | PROMO PLATED STEEL        | 36     | 16           |
| Brand#41 | PROMO POLISHED STEEL      | 36     | 16           |
| Brand#41 | PROMO POLISHED TIN        | 19     | 16           |
| Brand#41 | SMALL ANODIZED COPPER     | 23     | 16           |
| Brand#41 | SMALL ANODIZED STEEL      | 45     | 16           |
| Brand#41 | SMALL BRUSHED NICKEL      | 45     | 16           |
| Brand#41 | SMALL BURNISHED NICKEL    | 36     | 16           |
| Brand#41 | SMALL POLISHED NICKEL     | 9      | 16           |
| Brand#41 | SMALL POLISHED STEEL      | 45     | 16           |
| Brand#41 | SMALL POLISHED TIN        | 14     | 16           |
| Brand#41 | STANDARD BRUSHED NICKEL   | 45     | 16           |
| Brand#42 | ECONOMY BRUSHED STEEL     | 14     | 16           |
| Brand#42 | ECONOMY BURNISHED STEEL   | 9      | 16           |
| Brand#42 | ECONOMY BURNISHED STEEL   | 45     | 16           |
| Brand#42 | LARGE ANODIZED TIN        | 23     | 16           |
| Brand#42 | LARGE BRUSHED STEEL       | 14     | 16           |
| Brand#42 | LARGE BURNISHED NICKEL    | 19     | 16           |
| Brand#42 | LARGE PLATED STEEL        | 45     | 16           |
| Brand#42 | LARGE POLISHED STEEL      | 14     | 16           |
| Brand#42 | MEDIUM ANODIZED STEEL     | 14     | 16           |
| Brand#42 | MEDIUM ANODIZED TIN       | 19     | 16           |
| Brand#42 | MEDIUM BRUSHED COPPER     | 9      | 16           |
| Brand#42 | MEDIUM BRUSHED STEEL      | 14     | 16           |
| Brand#42 | MEDIUM BURNISHED COPPER   | 49     | 16           |
| Brand#42 | MEDIUM BURNISHED NICKEL   | 23     | 16           |
| Brand#42 | MEDIUM BURNISHED TIN      | 49     | 16           |
| Brand#42 | PROMO ANODIZED NICKEL     | 49     | 16           |
| Brand#42 | PROMO ANODIZED STEEL      | 49     | 16           |
| Brand#42 | PROMO BURNISHED TIN       | 49     | 16           |
| Brand#42 | SMALL ANODIZED BRASS      | 23     | 16           |
| Brand#42 | SMALL ANODIZED NICKEL     | 19     | 16           |
| Brand#42 | SMALL ANODIZED TIN        | 49     | 16           |
| Brand#42 | SMALL PLATED COPPER       | 23     | 16           |
| Brand#42 | STANDARD ANODIZED BRASS   | 9      | 16           |
| Brand#42 | STANDARD ANODIZED NICKEL  | 9      | 16           |
| Brand#42 | STANDARD BRUSHED STEEL    | 49     | 16           |
| Brand#42 | STANDARD BRUSHED TIN      | 45     | 16           |
| Brand#42 | STANDARD PLATED TIN       | 23     | 16           |
| Brand#43 | ECONOMY BRUSHED STEEL     | 23     | 16           |
| Brand#43 | ECONOMY PLATED TIN        | 49     | 16           |
| Brand#43 | ECONOMY POLISHED TIN      | 14     | 16           |
| Brand#43 | LARGE BRUSHED COPPER      | 9      | 16           |
| Brand#43 | LARGE BURNISHED STEEL     | 9      | 16           |
| Brand#43 | LARGE PLATED BRASS        | 14     | 16           |
| Brand#43 | LARGE PLATED BRASS        | 19     | 16           |
| Brand#43 | LARGE PLATED NICKEL       | 45     | 16           |
| Brand#43 | MEDIUM ANODIZED COPPER    | 49     | 16           |
| Brand#43 | PROMO BRUSHED BRASS       | 36     | 16           |
| Brand#43 | PROMO BRUSHED STEEL       | 49     | 16           |
| Brand#43 | PROMO PLATED BRASS        | 45     | 16           |
| Brand#43 | SMALL BURNISHED COPPER    | 19     | 16           |
| Brand#43 | SMALL BURNISHED TIN       | 23     | 16           |
| Brand#43 | SMALL BURNISHED TIN       | 45     | 16           |
| Brand#43 | SMALL PLATED COPPER       | 23     | 16           |
| Brand#43 | SMALL POLISHED STEEL      | 19     | 16           |
| Brand#43 | STANDARD ANODIZED TIN     | 45     | 16           |
| Brand#43 | STANDARD PLATED BRASS     | 3      | 16           |
| Brand#44 | ECONOMY ANODIZED BRASS    | 45     | 16           |
| Brand#44 | ECONOMY BRUSHED TIN       | 45     | 16           |
| Brand#44 | ECONOMY PLATED COPPER     | 23     | 16           |
| Brand#44 | ECONOMY PLATED STEEL      | 3      | 16           |
| Brand#44 | LARGE BRUSHED BRASS       | 9      | 16           |
| Brand#44 | LARGE PLATED BRASS        | 49     | 16           |
| Brand#44 | LARGE PLATED STEEL        | 14     | 16           |
| Brand#44 | LARGE POLISHED TIN        | 19     | 16           |
| Brand#44 | MEDIUM ANODIZED NICKEL    | 9      | 16           |
| Brand#44 | MEDIUM ANODIZED TIN       | 49     | 16           |
| Brand#44 | MEDIUM BRUSHED NICKEL     | 36     | 16           |
| Brand#44 | MEDIUM BURNISHED NICKEL   | 23     | 16           |
| Brand#44 | MEDIUM BURNISHED NICKEL   | 45     | 16           |
| Brand#44 | MEDIUM PLATED BRASS       | 9      | 16           |
| Brand#44 | MEDIUM PLATED STEEL       | 49     | 16           |
| Brand#44 | PROMO BURNISHED TIN       | 3      | 16           |
| Brand#44 | SMALL ANODIZED COPPER     | 9      | 16           |
| Brand#44 | SMALL ANODIZED STEEL      | 14     | 16           |
| Brand#44 | SMALL BRUSHED STEEL       | 19     | 16           |
| Brand#44 | SMALL BRUSHED TIN         | 14     | 16           |
| Brand#44 | SMALL BURNISHED STEEL     | 23     | 16           |
| Brand#44 | SMALL PLATED STEEL        | 19     | 16           |
| Brand#44 | STANDARD ANODIZED NICKEL  | 45     | 16           |
| Brand#44 | STANDARD ANODIZED STEEL   | 19     | 16           |
| Brand#44 | STANDARD BRUSHED COPPER   | 36     | 16           |
| Brand#44 | STANDARD PLATED BRASS     | 49     | 16           |
| Brand#44 | STANDARD PLATED NICKEL    | 45     | 16           |
| Brand#44 | STANDARD PLATED STEEL     | 36     | 16           |
| Brand#51 | ECONOMY ANODIZED STEEL    | 9      | 16           |
| Brand#51 | ECONOMY BRUSHED STEEL     | 23     | 16           |
| Brand#51 | ECONOMY PLATED STEEL      | 9      | 16           |
| Brand#51 | LARGE BURNISHED COPPER    | 14     | 16           |
| Brand#51 | LARGE PLATED BRASS        | 3      | 16           |
| Brand#51 | LARGE PLATED BRASS        | 36     | 16           |
| Brand#51 | LARGE PLATED BRASS        | 49     | 16           |
| Brand#51 | LARGE POLISHED BRASS      | 3      | 16           |
| Brand#51 | LARGE POLISHED NICKEL     | 19     | 16           |
| Brand#51 | MEDIUM ANODIZED BRASS     | 9      | 16           |
| Brand#51 | MEDIUM ANODIZED TIN       | 9      | 16           |
| Brand#51 | MEDIUM PLATED BRASS       | 14     | 16           |
| Brand#51 | PROMO BURNISHED NICKEL    | 14     | 16           |
| Brand#51 | PROMO BURNISHED TIN       | 9      | 16           |
| Brand#51 | PROMO PLATED NICKEL       | 14     | 16           |
| Brand#51 | SMALL ANODIZED COPPER     | 45     | 16           |
| Brand#51 | SMALL BURNISHED COPPER    | 36     | 16           |
| Brand#51 | SMALL BURNISHED TIN       | 9      | 16           |
| Brand#51 | STANDARD BURNISHED STEEL  | 45     | 16           |
| Brand#51 | STANDARD BURNISHED TIN    | 9      | 16           |
| Brand#51 | STANDARD PLATED BRASS     | 36     | 16           |
| Brand#51 | STANDARD PLATED STEEL     | 45     | 16           |
| Brand#52 | ECONOMY BRUSHED NICKEL    | 3      | 16           |
| Brand#52 | ECONOMY BURNISHED COPPER  | 9      | 16           |
| Brand#52 | ECONOMY BURNISHED STEEL   | 14     | 16           |
| Brand#52 | LARGE ANODIZED BRASS      | 23     | 16           |
| Brand#52 | LARGE BRUSHED BRASS       | 14     | 16           |
| Brand#52 | LARGE BURNISHED TIN       | 23     | 16           |
| Brand#52 | MEDIUM ANODIZED COPPER    | 23     | 16           |
| Brand#52 | PROMO BRUSHED STEEL       | 36     | 16           |
| Brand#52 | PROMO PLATED COPPER       | 14     | 16           |
| Brand#52 | SMALL PLATED COPPER       | 3      | 16           |
| Brand#52 | STANDARD BRUSHED COPPER   | 14     | 16           |
| Brand#52 | STANDARD BURNISHED BRASS  | 14     | 16           |
| Brand#52 | STANDARD BURNISHED BRASS  | 19     | 16           |
| Brand#52 | STANDARD POLISHED NICKEL  | 36     | 16           |
| Brand#53 | ECONOMY ANODIZED BRASS    | 19     | 16           |
| Brand#53 | LARGE BRUSHED COPPER      | 14     | 16           |
| Brand#53 | LARGE BRUSHED NICKEL      | 45     | 16           |
| Brand#53 | LARGE BURNISHED COPPER    | 36     | 16           |
| Brand#53 | LARGE PLATED COPPER       | 36     | 16           |
| Brand#53 | LARGE PLATED STEEL        | 36     | 16           |
| Brand#53 | LARGE PLATED TIN          | 14     | 16           |
| Brand#53 | LARGE POLISHED BRASS      | 14     | 16           |
| Brand#53 | LARGE POLISHED STEEL      | 49     | 16           |
| Brand#53 | MEDIUM BRUSHED NICKEL     | 49     | 16           |
| Brand#53 | MEDIUM BURNISHED BRASS    | 3      | 16           |
| Brand#53 | MEDIUM BURNISHED COPPER   | 49     | 16           |
| Brand#53 | PROMO ANODIZED COPPER     | 36     | 16           |
| Brand#53 | PROMO ANODIZED NICKEL     | 3      | 16           |
| Brand#53 | PROMO BURNISHED STEEL     | 9      | 16           |
| Brand#53 | PROMO PLATED COPPER       | 3      | 16           |
| Brand#53 | SMALL ANODIZED TIN        | 9      | 16           |
| Brand#53 | STANDARD PLATED BRASS     | 23     | 16           |
| Brand#54 | ECONOMY BRUSHED BRASS     | 45     | 16           |
| Brand#54 | ECONOMY BRUSHED COPPER    | 14     | 16           |
| Brand#54 | LARGE ANODIZED NICKEL     | 49     | 16           |
| Brand#54 | LARGE BURNISHED BRASS     | 49     | 16           |
| Brand#54 | LARGE BURNISHED COPPER    | 19     | 16           |
| Brand#54 | LARGE POLISHED NICKEL     | 36     | 16           |
| Brand#54 | PROMO BURNISHED TIN       | 19     | 16           |
| Brand#54 | PROMO PLATED BRASS        | 49     | 16           |
| Brand#54 | PROMO POLISHED TIN        | 23     | 16           |
| Brand#54 | SMALL ANODIZED COPPER     | 14     | 16           |
| Brand#54 | SMALL BRUSHED COPPER      | 9      | 16           |
| Brand#54 | SMALL PLATED NICKEL       | 9      | 16           |
| Brand#54 | STANDARD ANODIZED COPPER  | 49     | 16           |
| Brand#54 | STANDARD ANODIZED TIN     | 14     | 16           |
| Brand#54 | STANDARD BRUSHED COPPER   | 45     | 16           |
| Brand#54 | STANDARD PLATED COPPER    | 23     | 16           |
| Brand#54 | STANDARD PLATED COPPER    | 45     | 16           |
| Brand#54 | STANDARD POLISHED BRASS   | 19     | 16           |
| Brand#54 | STANDARD POLISHED STEEL   | 14     | 16           |
| Brand#55 | ECONOMY BRUSHED TIN       | 36     | 16           |
| Brand#55 | ECONOMY POLISHED TIN      | 14     | 16           |
| Brand#55 | LARGE PLATED BRASS        | 9      | 16           |
| Brand#55 | LARGE POLISHED STEEL      | 9      | 16           |
| Brand#55 | MEDIUM BURNISHED TIN      | 36     | 16           |
| Brand#55 | PROMO ANODIZED BRASS      | 14     | 16           |
| Brand#55 | PROMO ANODIZED COPPER     | 14     | 16           |
| Brand#55 | SMALL BURNISHED STEEL     | 9      | 16           |
| Brand#55 | STANDARD POLISHED COPPER  | 19     | 16           |
| Brand#23 | PROMO POLISHED COPPER     | 36     | 15           |
| Brand#33 | PROMO POLISHED STEEL      | 9      | 15           |
| Brand#34 | LARGE BURNISHED BRASS     | 23     | 15           |
| Brand#41 | PROMO ANODIZED BRASS      | 49     | 15           |
| Brand#11 | ECONOMY ANODIZED NICKEL   | 14     | 12           |
| Brand#11 | ECONOMY ANODIZED NICKEL   | 23     | 12           |
| Brand#11 | ECONOMY ANODIZED STEEL    | 36     | 12           |
| Brand#11 | ECONOMY ANODIZED TIN      | 14     | 12           |
| Brand#11 | ECONOMY BRUSHED COPPER    | 14     | 12           |
| Brand#11 | ECONOMY BURNISHED BRASS   | 36     | 12           |
| Brand#11 | ECONOMY BURNISHED COPPER  | 3      | 12           |
| Brand#11 | ECONOMY BURNISHED COPPER  | 49     | 12           |
| Brand#11 | ECONOMY PLATED COPPER     | 3      | 12           |
| Brand#11 | ECONOMY PLATED COPPER     | 19     | 12           |
| Brand#11 | ECONOMY PLATED NICKEL     | 14     | 12           |
| Brand#11 | ECONOMY POLISHED COPPER   | 14     | 12           |
| Brand#11 | ECONOMY POLISHED TIN      | 23     | 12           |
| Brand#11 | LARGE ANODIZED NICKEL     | 9      | 12           |
| Brand#11 | LARGE ANODIZED STEEL      | 23     | 12           |
| Brand#11 | LARGE ANODIZED TIN        | 36     | 12           |
| Brand#11 | LARGE BRUSHED BRASS       | 19     | 12           |
| Brand#11 | LARGE BRUSHED STEEL       | 19     | 12           |
| Brand#11 | LARGE BRUSHED STEEL       | 36     | 12           |
| Brand#11 | LARGE BURNISHED BRASS     | 3      | 12           |
| Brand#11 | LARGE PLATED TIN          | 19     | 12           |
| Brand#11 | MEDIUM ANODIZED BRASS     | 45     | 12           |
| Brand#11 | MEDIUM BRUSHED BRASS      | 3      | 12           |
| Brand#11 | MEDIUM BRUSHED BRASS      | 23     | 12           |
| Brand#11 | MEDIUM BRUSHED BRASS      | 45     | 12           |
| Brand#11 | MEDIUM BRUSHED NICKEL     | 36     | 12           |
| Brand#11 | MEDIUM BRUSHED STEEL      | 19     | 12           |
| Brand#11 | MEDIUM BRUSHED STEEL      | 23     | 12           |
| Brand#11 | MEDIUM BURNISHED NICKEL   | 23     | 12           |
| Brand#11 | MEDIUM BURNISHED STEEL    | 9      | 12           |
| Brand#11 | MEDIUM PLATED BRASS       | 14     | 12           |
| Brand#11 | MEDIUM PLATED COPPER      | 3      | 12           |
| Brand#11 | MEDIUM PLATED STEEL       | 14     | 12           |
| Brand#11 | PROMO ANODIZED BRASS      | 45     | 12           |
| Brand#11 | PROMO BRUSHED NICKEL      | 9      | 12           |
| Brand#11 | PROMO BRUSHED STEEL       | 45     | 12           |
| Brand#11 | PROMO BURNISHED BRASS     | 23     | 12           |
| Brand#11 | PROMO BURNISHED COPPER    | 23     | 12           |
| Brand#11 | PROMO BURNISHED NICKEL    | 36     | 12           |
| Brand#11 | PROMO PLATED BRASS        | 14     | 12           |
| Brand#11 | PROMO PLATED COPPER       | 14     | 12           |
| Brand#11 | PROMO PLATED STEEL        | 49     | 12           |
| Brand#11 | PROMO PLATED TIN          | 3      | 12           |
| Brand#11 | PROMO POLISHED COPPER     | 14     | 12           |
| Brand#11 | PROMO POLISHED NICKEL     | 3      | 12           |
| Brand#11 | PROMO POLISHED STEEL      | 3      | 12           |
| Brand#11 | PROMO POLISHED STEEL      | 23     | 12           |
| Brand#11 | PROMO POLISHED TIN        | 14     | 12           |
| Brand#11 | SMALL ANODIZED BRASS      | 49     | 12           |
| Brand#11 | SMALL ANODIZED COPPER     | 49     | 12           |
| Brand#11 | SMALL ANODIZED NICKEL     | 9      | 12           |
| Brand#11 | SMALL ANODIZED STEEL      | 45     | 12           |
