+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#43 | ECONOMY PLATED COPPER     | 14     | 4            |
| Brand#43 | ECONOMY PLATED COPPER     | 36     | 4            |
| Brand#43 | ECONOMY PLATED NICKEL     | 36     | 4            |
| Brand#43 | ECONOMY PLATED NICKEL     | 45     | 4            |
| Brand#43 | ECONOMY PLATED STEEL      | 9      | 4            |
| Brand#43 | ECONOMY PLATED STEEL      | 45     | 4            |
| Brand#43 | ECONOMY PLATED STEEL      | 49     | 4            |
| Brand#43 | ECONOMY PLATED TIN        | 3      | 4            |
| Brand#43 | ECONOMY PLATED TIN        | 14     | 4            |
| Brand#43 | ECONOMY PLATED TIN        | 36     | 4            |
| Brand#43 | ECONOMY PLATED TIN        | 45     | 4            |
| Brand#43 | ECONOMY POLISHED BRASS    | 3      | 4            |
| Brand#43 | ECONOMY POLISHED BRASS    | 9      | 4            |
| Brand#43 | ECONOMY POLISHED BRASS    | 14     | 4            |
| Brand#43 | ECONOMY POLISHED BRASS    | 36     | 4            |
| Brand#43 | ECONOMY POLISHED BRASS    | 49     | 4            |
| Brand#43 | ECONOMY POLISHED COPPER   | 3      | 4            |
| Brand#43 | ECONOMY POLISHED COPPER   | 14     | 4            |
| Brand#43 | ECONOMY POLISHED COPPER   | 23     | 4            |
| Brand#43 | ECONOMY POLISHED COPPER   | 45     | 4            |
| Brand#43 | ECONOMY POLISHED NICKEL   | 3      | 4            |
| Brand#43 | ECONOMY POLISHED NICKEL   | 9      | 4            |
| Brand#43 | ECONOMY POLISHED NICKEL   | 14     | 4            |
| Brand#43 | ECONOMY POLISHED NICKEL   | 23     | 4            |
| Brand#43 | ECONOMY POLISHED NICKEL   | 49     | 4            |
| Brand#43 | ECONOMY POLISHED STEEL    | 19     | 4            |
| Brand#43 | ECONOMY POLISHED STEEL    | 45     | 4            |
| Brand#43 | LARGE ANODIZED BRASS      | 19     | 4            |
| Brand#43 | LARGE ANODIZED BRASS      | 23     | 4            |
| Brand#43 | LARGE ANODIZED COPPER     | 3      | 4            |
| Brand#43 | LARGE ANODIZED COPPER     | 36     | 4            |
| Brand#43 | LARGE ANODIZED COPPER     | 45     | 4            |
| Brand#43 | LARGE ANODIZED NICKEL     | 14     | 4            |
| Brand#43 | LARGE ANODIZED STEEL      | 3      | 4            |
| Brand#43 | LARGE ANODIZED STEEL      | 9      | 4            |
| Brand#43 | LARGE ANODIZED STEEL      | 14     | 4            |
| Brand#43 | LARGE ANODIZED TIN        | 3      | 4            |
| Brand#43 | LARGE ANODIZED TIN        | 49     | 4            |
| Brand#43 | LARGE BRUSHED BRASS       | 14     | 4            |
| Brand#43 | LARGE BRUSHED BRASS       | 19     | 4            |
| Brand#43 | LARGE BRUSHED BRASS       | 36     | 4            |
| Brand#43 | LARGE BRUSHED COPPER      | 3      | 4            |
| Brand#43 | LARGE BRUSHED COPPER      | 23     | 4            |
| Brand#43 | LARGE BRUSHED COPPER      | 45     | 4            |
| Brand#43 | LARGE BRUSHED NICKEL      | 3      | 4            |
| Brand#43 | LARGE BRUSHED NICKEL      | 45     | 4            |
| Brand#43 | LARGE BRUSHED STEEL       | 19     | 4            |
| Brand#43 | LARGE BRUSHED STEEL       | 49     | 4            |
| Brand#43 | LARGE BRUSHED TIN         | 3      | 4            |
| Brand#43 | LARGE BRUSHED TIN         | 14     | 4            |
| Brand#43 | LARGE BRUSHED TIN         | 45     | 4            |
+----------+---------------------------+--------+--------------+
+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
+----------+---------------------------+--------+--------------+
| Brand#43 | LARGE BRUSHED TIN         | 49     | 4            |
| Brand#43 | LARGE BURNISHED BRASS     | 3      | 4            |
| Brand#43 | LARGE BURNISHED BRASS     | 19     | 4            |
| Brand#43 | LARGE BURNISHED COPPER    | 9      | 4            |
| Brand#43 | LARGE BURNISHED COPPER    | 19     | 4            |
| Brand#43 | LARGE BURNISHED COPPER    | 23     | 4            |
| Brand#43 | LARGE BURNISHED COPPER    | 49     | 4            |
| Brand#43 | LARGE BURNISHED NICKEL    | 9      | 4            |
| Brand#43 | LARGE BURNISHED NICKEL    | 19     | 4            |
| Brand#43 | LARGE BURNISHED NICKEL    | 45     | 4            |
| Brand#43 | LARGE BURNISHED STEEL     | 19     | 4            |
| Brand#43 | LARGE BURNISHED STEEL     | 23     | 4            |
| Brand#43 | LARGE BURNISHED STEEL     | 45     | 4            |
| Brand#43 | LARGE BURNISHED STEEL     | 49     | 4            |
| Brand#43 | LARGE BURNISHED TIN       | 9      | 4            |
| Brand#43 | LARGE BURNISHED TIN       | 49     | 4            |
| Brand#43 | LARGE PLATED BRASS        | 3      | 4            |
| Brand#43 | LARGE PLATED BRASS        | 36     | 4            |
| Brand#43 | LARGE PLATED COPPER       | 3      | 4            |
| Brand#43 | LARGE PLATED COPPER       | 14     | 4            |
| Brand#43 | LARGE PLATED COPPER       | 19     | 4            |
| Brand#43 | LARGE PLATED COPPER       | 23     | 4            |
| Brand#43 | LARGE PLATED COPPER       | 49     | 4            |
| Brand#43 | LARGE PLATED NICKEL       | 19     | 4            |
| Brand#43 | LARGE PLATED NICKEL       | 23     | 4            |
| Brand#43 | LARGE PLATED NICKEL       | 36     | 4            |
| Brand#43 | LARGE PLATED STEEL        | 9      | 4            |
| Brand#43 | LARGE PLATED STEEL        | 19     | 4            |
| Brand#43 | LARGE PLATED STEEL        | 45     | 4            |
| Brand#43 | LARGE PLATED TIN          | 3      | 4            |
| Brand#43 | LARGE PLATED TIN          | 49     | 4            |
| Brand#43 | LARGE POLISHED BRASS      | 19     | 4            |
| Brand#43 | LARGE POLISHED BRASS      | 23     | 4            |
| Brand#43 | LARGE POLISHED BRASS      | 45     | 4            |
| Brand#43 | LARGE POLISHED BRASS      | 49     | 4            |
| Brand#43 | LARGE POLISHED COPPER     | 9      | 4            |
| Brand#43 | LARGE POLISHED COPPER     | 45     | 4            |
| Brand#43 | LARGE POLISHED NICKEL     | 14     | 4            |
| Brand#43 | LARGE POLISHED NICKEL     | 19     | 4            |
| Brand#43 | LARGE POLISHED NICKEL     | 36     | 4            |
| Brand#43 | LARGE POLISHED NICKEL     | 45     | 4            |
| Brand#43 | LARGE POLISHED NICKEL     | 49     | 4            |
| Brand#43 | LARGE POLISHED STEEL      | 3      | 4            |
| Brand#43 | LARGE POLISHED STEEL      | 23     | 4            |
| Brand#43 | LARGE POLISHED STEEL      | 45     | 4            |
| Brand#43 | LARGE POLISHED STEEL      | 49     | 4            |
| Brand#43 | LARGE POLISHED TIN        | 3      | 4            |
| Brand#43 | LARGE POLISHED TIN        | 19     | 4            |
| Brand#43 | LARGE POLISHED TIN        | 23     | 4            |
| Brand#43 | LARGE POLISHED TIN        | 36     | 4            |
| Brand#43 | MEDIUM ANODIZED BRASS     | 9      | 4            |
| Brand#43 | MEDIUM ANODIZED BRASS     | 23     | 4            |
| Brand#43 | MEDIUM ANODIZED BRASS     | 45     | 4            |
| Brand#43 | MEDIUM ANODIZED COPPER    | 36     | 4            |
| Brand#43 | MEDIUM ANODIZED NICKEL    | 19     | 4            |
| Brand#43 | MEDIUM ANODIZED NICKEL    | 23     | 4            |
| Brand#43 | MEDIUM ANODIZED NICKEL    | 45     | 4            |
| Brand#43 | MEDIUM ANODIZED STEEL     | 14     | 4            |
| Brand#43 | MEDIUM ANODIZED STEEL     | 23     | 4            |
| Brand#43 | MEDIUM ANODIZED STEEL     | 49     | 4            |
| Brand#43 | MEDIUM ANODIZED TIN       | 3      | 4            |
| Brand#43 | MEDIUM ANODIZED TIN       | 9      | 4            |
| Brand#43 | MEDIUM ANODIZED TIN       | 14     | 4            |
| Brand#43 | MEDIUM ANODIZED TIN       | 19     | 4            |
| Brand#43 | MEDIUM BRUSHED BRASS      | 19     | 4            |
| Brand#43 | MEDIUM BRUSHED BRASS      | 49     | 4            |
| Brand#43 | MEDIUM BRUSHED COPPER     | 3      | 4            |
| Brand#43 | MEDIUM BRUSHED COPPER     | 9      | 4            |
| Brand#43 | MEDIUM BRUSHED COPPER     | 19     | 4            |
| Brand#43 | MEDIUM BRUSHED COPPER     | 36     | 4            |
| Brand#43 | MEDIUM BRUSHED COPPER     | 49     | 4            |
| Brand#43 | MEDIUM BRUSHED NICKEL     | 9      | 4            |
| Brand#43 | MEDIUM BRUSHED NICKEL     | 14     | 4            |
| Brand#43 | MEDIUM BRUSHED NICKEL     | 19     | 4            |
| Brand#43 | MEDIUM BRUSHED NICKEL     | 36     | 4            |
| Brand#43 | MEDIUM BRUSHED NICKEL     | 45     | 4            |
| Brand#43 | MEDIUM BRUSHED NICKEL     | 49     | 4            |
| Brand#43 | MEDIUM BRUSHED STEEL      | 3      | 4            |
| Brand#43 | MEDIUM BRUSHED STEEL      | 9      | 4            |
| Brand#43 | MEDIUM BRUSHED STEEL      | 23     | 4            |
| Brand#43 | MEDIUM BRUSHED STEEL      | 45     | 4            |
| Brand#43 | MEDIUM BRUSHED TIN        | 9      | 4            |
| Brand#43 | MEDIUM BRUSHED TIN        | 14     | 4            |
| Brand#43 | MEDIUM BRUSHED TIN        | 36     | 4            |
| Brand#43 | MEDIUM BRUSHED TIN        | 45     | 4            |
| Brand#43 | MEDIUM BURNISHED BRASS    | 9      | 4            |
| Brand#43 | MEDIUM BURNISHED BRASS    | 14     | 4            |
| Brand#43 | MEDIUM BURNISHED COPPER   | 9      | 4            |
| Brand#43 | MEDIUM BURNISHED COPPER   | 36     | 4            |
| Brand#43 | MEDIUM BURNISHED COPPER   | 45     | 4            |
| Brand#43 | MEDIUM BURNISHED NICKEL   | 3      | 4            |
| Brand#43 | MEDIUM BURNISHED STEEL    | 9      | 4            |
| Brand#43 | MEDIUM BURNISHED STEEL    | 36     | 4            |
| Brand#43 | MEDIUM BURNISHED TIN      | 23     | 4            |
| Brand#43 | MEDIUM PLATED BRASS       | 9      | 4            |
| Brand#43 | MEDIUM PLATED BRASS       | 14     | 4            |
| Brand#43 | MEDIUM PLATED COPPER      | 14     | 4            |
| Brand#43 | MEDIUM PLATED COPPER      | 45     | 4            |
| Brand#43 | MEDIUM PLATED NICKEL      | 23     | 4            |
| Brand#43 | MEDIUM PLATED NICKEL      | 49     | 4            |
| Brand#43 | MEDIUM PLATED STEEL       | 9      | 4            |
| Brand#43 | MEDIUM PLATED STEEL       | 14     | 4            |
| Brand#43 | MEDIUM PLATED STEEL       | 19     | 4            |
| Brand#43 | MEDIUM PLATED STEEL       | 23     | 4            |
| Brand#43 | MEDIUM PLATED TIN         | 9      | 4            |
| Brand#43 | MEDIUM PLATED TIN         | 14     | 4            |
| Brand#43 | MEDIUM PLATED TIN         | 49     | 4            |
| Brand#43 | PROMO ANODIZED BRASS      | 19     | 4            |
| Brand#43 | PROMO ANODIZED BRASS      | 23     | 4            |
| Brand#43 | PROMO ANODIZED BRASS      | 49     | 4            |
| Brand#43 | PROMO ANODIZED COPPER     | 3      | 4            |
| Brand#43 | PROMO ANODIZED COPPER     | 9      | 4            |
| Brand#43 | PROMO ANODIZED COPPER     | 14     | 4            |
| Brand#43 | PROMO ANODIZED COPPER     | 19     | 4            |
| Brand#43 | PROMO ANODIZED COPPER     | 49     | 4            |
| Brand#43 | PROMO ANODIZED NICKEL     | 9      | 4            |
| Brand#43 | PROMO ANODIZED NICKEL     | 36     | 4            |
| Brand#43 | PROMO ANODIZED STEEL      | 3      | 4            |
| Brand#43 | PROMO ANODIZED STEEL      | 19     | 4            |
| Brand#43 | PROMO ANODIZED STEEL      | 36     | 4            |
| Brand#43 | PROMO ANODIZED STEEL      | 45     | 4            |
| Brand#43 | PROMO ANODIZED TIN        | 36     | 4            |
| Brand#43 | PROMO ANODIZED TIN        | 45     | 4            |
| Brand#43 | PROMO BRUSHED BRASS       | 9      | 4            |
| Brand#43 | PROMO BRUSHED BRASS       | 23     | 4            |
| Brand#43 | PROMO BRUSHED BRASS       | 49     | 4            |
| Brand#43 | PROMO BRUSHED COPPER      | 14     | 4            |
| Brand#43 | PROMO BRUSHED COPPER      | 45     | 4            |
| Brand#43 | PROMO BRUSHED COPPER      | 49     | 4            |
| Brand#43 | PROMO BRUSHED NICKEL      | 3      | 4            |
| Brand#43 | PROMO BRUSHED STEEL       | 3      | 4            |
| Brand#43 | PROMO BRUSHED STEEL       | 23     | 4            |
| Brand#43 | PROMO BRUSHED TIN         | 9      | 4            |
| Brand#43 | PROMO BRUSHED TIN         | 14     | 4            |
| Brand#43 | PROMO BRUSHED TIN         | 19     | 4            |
| Brand#43 | PROMO BRUSHED TIN         | 23     | 4            |
| Brand#43 | PROMO BRUSHED TIN         | 36     | 4            |
| Brand#43 | PROMO BRUSHED TIN         | 45     | 4            |
| Brand#43 | PROMO BURNISHED BRASS     | 9      | 4            |
| Brand#43 | PROMO BURNISHED BRASS     | 36     | 4            |
| Brand#43 | PROMO BURNISHED BRASS     | 45     | 4            |
| Brand#43 | PROMO BURNISHED COPPER    | 3      | 4            |
| Brand#43 | PROMO BURNISHED COPPER    | 9      | 4            |
| Brand#43 | PROMO BURNISHED COPPER    | 19     | 4            |
| Brand#43 | PROMO BURNISHED COPPER    | 23     | 4            |
| Brand#43 | PROMO BURNISHED COPPER    | 45     | 4            |
| Brand#43 | PROMO BURNISHED NICKEL    | 9      | 4            |
| Brand#43 | PROMO BURNISHED NICKEL    | 19     | 4            |
| Brand#43 | PROMO BURNISHED NICKEL    | 23     | 4            |
| Brand#43 | PROMO BURNISHED NICKEL    | 36     | 4            |
| Brand#43 | PROMO BURNISHED NICKEL    | 45     | 4            |
| Brand#43 | PROMO BURNISHED STEEL     | 3      | 4            |
| Brand#43 | PROMO BURNISHED STEEL     | 9      | 4            |
| Brand#43 | PROMO BURNISHED STEEL     | 19     | 4            |
| Brand#43 | PROMO BURNISHED STEEL     | 23     | 4            |
| Brand#43 | PROMO BURNISHED TIN       | 19     | 4            |
| Brand#43 | PROMO BURNISHED TIN       | 45     | 4            |
| Brand#43 | PROMO PLATED BRASS        | 3      | 4            |
| Brand#43 | PROMO PLATED BRASS        | 9      | 4            |
| Brand#43 | PROMO PLATED BRASS        | 19     | 4            |
| Brand#43 | PROMO PLATED BRASS        | 23     | 4            |
| Brand#43 | PROMO PLATED COPPER       | 3      | 4            |
| Brand#43 | PROMO PLATED COPPER       | 23     | 4            |
| Brand#43 | PROMO PLATED COPPER       | 36     | 4            |
| Brand#43 | PROMO PLATED COPPER       | 49     | 4            |
| Brand#43 | PROMO PLATED NICKEL       | 3      | 4            |
| Brand#43 | PROMO PLATED NICKEL       | 19     | 4            |
| Brand#43 | PROMO PLATED NICKEL       | 36     | 4            |
| Brand#43 | PROMO PLATED NICKEL       | 49     | 4            |
| Brand#43 | PROMO PLATED STEEL        | 3      | 4            |
| Brand#43 | PROMO PLATED STEEL        | 19     | 4            |
| Brand#43 | PROMO PLATED STEEL        | 23     | 4            |
| Brand#43 | PROMO PLATED STEEL        | 36     | 4            |
| Brand#43 | PROMO PLATED STEEL        | 49     | 4            |
| Brand#43 | PROMO PLATED TIN          | 3      | 4            |
| Brand#43 | PROMO PLATED TIN          | 14     | 4            |
| Brand#43 | PROMO PLATED TIN          | 49     | 4            |
| Brand#43 | PROMO POLISHED BRASS      | 3      | 4            |
| Brand#43 | PROMO POLISHED BRASS      | 14     | 4            |
| Brand#43 | PROMO POLISHED BRASS      | 19     | 4            |
| Brand#43 | PROMO POLISHED BRASS      | 49     | 4            |
| Brand#43 | PROMO POLISHED COPPER     | 9      | 4            |
| Brand#43 | PROMO POLISHED COPPER     | 45     | 4            |
| Brand#43 | PROMO POLISHED COPPER     | 49     | 4            |
| Brand#43 | PROMO POLISHED NICKEL     | 9      | 4            |
| Brand#43 | PROMO POLISHED NICKEL     | 23     | 4            |
| Brand#43 | PROMO POLISHED NICKEL     | 36     | 4            |
| Brand#43 | PROMO POLISHED NICKEL     | 45     | 4            |
| Brand#43 | PROMO POLISHED NICKEL     | 49     | 4            |
| Brand#43 | PROMO POLISHED STEEL      | 19     | 4            |
| Brand#43 | PROMO POLISHED STEEL      | 45     | 4            |
| Brand#43 | PROMO POLISHED STEEL      | 49     | 4            |
| Brand#43 | PROMO POLISHED TIN        | 9      | 4            |
| Brand#43 | PROMO POLISHED TIN        | 19     | 4            |
| Brand#43 | PROMO POLISHED TIN        | 23     | 4            |
| Brand#43 | PROMO POLISHED TIN        | 49     | 4            |
| Brand#43 | SMALL ANODIZED BRASS      | 3      | 4            |
| Brand#43 | SMALL ANODIZED BRASS      | 9      | 4            |
| Brand#43 | SMALL ANODIZED BRASS      | 14     | 4            |
| Brand#43 | SMALL ANODIZED COPPER     | 23     | 4            |
| Brand#43 | SMALL ANODIZED COPPER     | 45     | 4            |
| Brand#43 | SMALL ANODIZED NICKEL     | 9      | 4            |
| Brand#43 | SMALL ANODIZED NICKEL     | 49     | 4            |
| Brand#43 | SMALL ANODIZED STEEL      | 9      | 4            |
| Brand#43 | SMALL ANODIZED STEEL      | 14     | 4            |
| Brand#43 | SMALL ANODIZED STEEL      | 19     | 4            |
| Brand#43 | SMALL ANODIZED TIN        | 19     | 4            |
| Brand#43 | SMALL ANODIZED TIN        | 45     | 4            |
| Brand#43 | SMALL BRUSHED BRASS       | 3      | 4            |
| Brand#43 | SMALL BRUSHED BRASS       | 14     | 4            |
| Brand#43 | SMALL BRUSHED BRASS       | 23     | 4            |
| Brand#43 | SMALL BRUSHED BRASS       | 36     | 4            |
| Brand#43 | SMALL BRUSHED COPPER      | 14     | 4            |
| Brand#43 | SMALL BRUSHED NICKEL      | 3      | 4            |
| Brand#43 | SMALL BRUSHED NICKEL      | 14     | 4            |
| Brand#43 | SMALL BRUSHED NICKEL      | 19     | 4            |
| Brand#43 | SMALL BRUSHED NICKEL      | 45     | 4            |
| Brand#43 | SMALL BRUSHED STEEL       | 19     | 4            |
| Brand#43 | SMALL BRUSHED STEEL       | 23     | 4            |
| Brand#43 | SMALL BRUSHED STEEL       | 49     | 4            |
| Brand#43 | SMALL BRUSHED TIN         | 23     | 4            |
| Brand#43 | SMALL BRUSHED TIN         | 36     | 4            |
| Brand#43 | SMALL BURNISHED BRASS     | 19     | 4            |
| Brand#43 | SMALL BURNISHED BRASS     | 23     | 4            |
| Brand#43 | SMALL BURNISHED BRASS     | 49     | 4            |
| Brand#43 | SMALL BURNISHED COPPER    | 3      | 4            |
| Brand#43 | SMALL BURNISHED COPPER    | 9      | 4            |
| Brand#43 | SMALL BURNISHED COPPER    | 36     | 4            |
| Brand#43 | SMALL BURNISHED NICKEL    | 3      | 4            |
| Brand#43 | SMALL BURNISHED NICKEL    | 36     | 4            |
| Brand#43 | SMALL BURNISHED STEEL     | 14     | 4            |
| Brand#43 | SMALL BURNISHED STEEL     | 19     | 4            |
| Brand#43 | SMALL BURNISHED STEEL     | 23     | 4            |
| Brand#43 | SMALL BURNISHED STEEL     | 49     | 4            |
| Brand#43 | SMALL BURNISHED TIN       | 14     | 4            |
| Brand#43 | SMALL BURNISHED TIN       | 19     | 4            |
| Brand#43 | SMALL BURNISHED TIN       | 36     | 4            |
| Brand#43 | SMALL PLATED BRASS        | 3      | 4            |
| Brand#43 | SMALL PLATED BRASS        | 9      | 4            |
| Brand#43 | SMALL PLATED BRASS        | 14     | 4            |
| Brand#43 | SMALL PLATED COPPER       | 3      | 4            |
| Brand#43 | SMALL PLATED COPPER       | 36     | 4            |
| Brand#43 | SMALL PLATED NICKEL       | 14     | 4            |
| Brand#43 | SMALL PLATED NICKEL       | 36     | 4            |
| Brand#43 | SMALL PLATED STEEL        | 9      | 4            |
| Brand#43 | SMALL PLATED STEEL        | 23     | 4            |
| Brand#43 | SMALL PLATED STEEL        | 45     | 4            |
| Brand#43 | SMALL PLATED STEEL        | 49     | 4            |
| Brand#43 | SMALL PLATED TIN          | 3      | 4            |
| Brand#43 | SMALL PLATED TIN          | 36     | 4            |
| Brand#43 | SMALL PLATED TIN          | 49     | 4            |
| Brand#43 | SMALL POLISHED BRASS      | 36     | 4            |
| Brand#43 | SMALL POLISHED BRASS      | 49     | 4            |
| Brand#43 | SMALL POLISHED COPPER     | 23     | 4            |
| Brand#43 | SMALL POLISHED COPPER     | 36     | 4            |
| Brand#43 | SMALL POLISHED NICKEL     | 9      | 4            |
| Brand#43 | SMALL POLISHED NICKEL     | 49     | 4            |
| Brand#43 | SMALL POLISHED STEEL      | 3      | 4            |
| Brand#43 | SMALL POLISHED STEEL      | 14     | 4            |
| Brand#43 | SMALL POLISHED STEEL      | 23     | 4            |
| Brand#43 | SMALL POLISHED STEEL      | 36     | 4            |
| Brand#43 | SMALL POLISHED TIN        | 3      | 4            |
| Brand#43 | SMALL POLISHED TIN        | 9      | 4            |
| Brand#43 | SMALL POLISHED TIN        | 23     | 4            |
| Brand#43 | STANDARD ANODIZED BRASS   | 3      | 4            |
| Brand#43 | STANDARD ANODIZED BRASS   | 9      | 4            |
| Brand#43 | STANDARD ANODIZED BRASS   | 14     | 4            |
| Brand#43 | STANDARD ANODIZED BRASS   | 19     | 4            |
| Brand#43 | STANDARD ANODIZED BRASS   | 45     | 4            |
| Brand#43 | STANDARD ANODIZED COPPER  | 19     | 4            |
| Brand#43 | STANDARD ANODIZED COPPER  | 23     | 4            |
| Brand#43 | STANDARD ANODIZED COPPER  | 45     | 4            |
| Brand#43 | STANDARD ANODIZED NICKEL  | 19     | 4            |
| Brand#43 | STANDARD ANODIZED NICKEL  | 36     | 4            |
| Brand#43 | STANDARD ANODIZED NICKEL  | 45     | 4            |
| Brand#43 | STANDARD ANODIZED STEEL   | 19     | 4            |
| Brand#43 | STANDARD ANODIZED TIN     | 3      | 4            |
| Brand#43 | STANDARD BRUSHED BRASS    | 9      | 4            |
| Brand#43 | STANDARD BRUSHED BRASS    | 19     | 4            |
| Brand#43 | STANDARD BRUSHED BRASS    | 23     | 4            |
| Brand#43 | STANDARD BRUSHED COPPER   | 3      | 4            |
| Brand#43 | STANDARD BRUSHED COPPER   | 14     | 4            |
| Brand#43 | STANDARD BRUSHED COPPER   | 23     | 4            |
| Brand#43 | STANDARD BRUSHED COPPER   | 36     | 4            |
| Brand#43 | STANDARD BRUSHED COPPER   | 45     | 4            |
| Brand#43 | STANDARD BRUSHED COPPER   | 49     | 4            |
| Brand#43 | STANDARD BRUSHED NICKEL   | 14     | 4            |
| Brand#43 | STANDARD BRUSHED STEEL    | 3      | 4            |
| Brand#43 | STANDARD BRUSHED STEEL    | 9      | 4            |
| Brand#43 | STANDARD BRUSHED STEEL    | 23     | 4            |
| Brand#43 | STANDARD BRUSHED STEEL    | 45     | 4            |
| Brand#43 | STANDARD BRUSHED STEEL    | 49     | 4            |
| Brand#43 | STANDARD BRUSHED TIN      | 3      | 4            |
| Brand#43 | STANDARD BRUSHED TIN      | 14     | 4            |
| Brand#43 | STANDARD BRUSHED TIN      | 23     | 4            |
| Brand#43 | STANDARD BRUSHED TIN      | 36     | 4            |
| Brand#43 | STANDARD BURNISHED BRASS  | 19     | 4            |
| Brand#43 | STANDARD BURNISHED COPPER | 19     | 4            |
| Brand#43 | STANDARD BURNISHED COPPER | 23     | 4            |
| Brand#43 | STANDARD BURNISHED NICKEL | 3      | 4            |
| Brand#43 | STANDARD BURNISHED NICKEL | 14     | 4            |
| Brand#43 | STANDARD BURNISHED STEEL  | 3      | 4            |
| Brand#43 | STANDARD BURNISHED STEEL  | 14     | 4            |
| Brand#43 | STANDARD BURNISHED TIN    | 9      | 4            |
| Brand#43 | STANDARD BURNISHED TIN    | 45     | 4            |
| Brand#43 | STANDARD PLATED BRASS     | 9      | 4            |
| Brand#43 | STANDARD PLATED BRASS     | 36     | 4            |
| Brand#43 | STANDARD PLATED BRASS     | 49     | 4            |
| Brand#43 | STANDARD PLATED COPPER    | 9      | 4            |
| Brand#43 | STANDARD PLATED COPPER    | 14     | 4            |
| Brand#43 | STANDARD PLATED COPPER    | 49     | 4            |
| Brand#43 | STANDARD PLATED NICKEL    | 3      | 4            |
| Brand#43 | STANDARD PLATED NICKEL    | 9      | 4            |
| Brand#43 | STANDARD PLATED NICKEL    | 45     | 4            |
| Brand#43 | STANDARD PLATED STEEL     | 9      | 4            |
| Brand#43 | STANDARD PLATED STEEL     | 14     | 4            |
| Brand#43 | STANDARD PLATED STEEL     | 19     | 4            |
| Brand#43 | STANDARD PLATED STEEL     | 45     | 4            |
| Brand#43 | STANDARD PLATED STEEL     | 49     | 4            |
| Brand#43 | STANDARD PLATED TIN       | 36     | 4            |
| Brand#43 | STANDARD POLISHED BRASS   | 23     | 4            |
| Brand#43 | STANDARD POLISHED BRASS   | 45     | 4            |
| Brand#43 | STANDARD POLISHED BRASS   | 49     | 4            |
| Brand#43 | STANDARD POLISHED COPPER  | 9      | 4            |
| Brand#43 | STANDARD POLISHED COPPER  | 14     | 4            |
| Brand#43 | STANDARD POLISHED COPPER  | 23     | 4            |
| Brand#43 | STANDARD POLISHED COPPER  | 36     | 4            |
| Brand#43 | STANDARD POLISHED NICKEL  | 9      | 4            |
| Brand#43 | STANDARD POLISHED NICKEL  | 19     | 4            |
| Brand#43 | STANDARD POLISHED NICKEL  | 49     | 4            |
| Brand#43 | STANDARD POLISHED STEEL   | 19     | 4            |
| Brand#43 | STANDARD POLISHED STEEL   | 23     | 4            |
| Brand#43 | STANDARD POLISHED STEEL   | 45     | 4            |
| Brand#43 | STANDARD POLISHED TIN     | 3      | 4            |
| Brand#43 | STANDARD POLISHED TIN     | 19     | 4            |
| Brand#43 | STANDARD POLISHED TIN     | 45     | 4            |
| Brand#43 | STANDARD POLISHED TIN     | 49     | 4            |
| Brand#44 | ECONOMY ANODIZED BRASS    | 23     | 4            |
| Brand#44 | ECONOMY ANODIZED BRASS    | 36     | 4            |
| Brand#44 | ECONOMY ANODIZED BRASS    | 49     | 4            |
| Brand#44 | ECONOMY ANODIZED COPPER   | 14     | 4            |
| Brand#44 | ECONOMY ANODIZED COPPER   | 19     | 4            |
| Brand#44 | ECONOMY ANODIZED COPPER   | 36     | 4            |
| Brand#44 | ECONOMY ANODIZED NICKEL   | 9      | 4            |
| Brand#44 | ECONOMY ANODIZED NICKEL   | 14     | 4            |
| Brand#44 | ECONOMY ANODIZED NICKEL   | 19     | 4            |
| Brand#44 | ECONOMY ANODIZED NICKEL   | 49     | 4            |
| Brand#44 | ECONOMY ANODIZED STEEL    | 36     | 4            |
| Brand#44 | ECONOMY ANODIZED STEEL    | 49     | 4            |
| Brand#44 | ECONOMY ANODIZED TIN      | 23     | 4            |
| Brand#44 | ECONOMY ANODIZED TIN      | 45     | 4            |
| Brand#44 | ECONOMY ANODIZED TIN      | 49     | 4            |
| Brand#44 | ECONOMY BRUSHED BRASS     | 3      | 4            |
| Brand#44 | ECONOMY BRUSHED BRASS     | 9      | 4            |
| Brand#44 | ECONOMY BRUSHED BRASS     | 19     | 4            |
| Brand#44 | ECONOMY BRUSHED BRASS     | 45     | 4            |
| Brand#44 | ECONOMY BRUSHED BRASS     | 49     | 4            |
| Brand#44 | ECONOMY BRUSHED COPPER    | 3      | 4            |
| Brand#44 | ECONOMY BRUSHED COPPER    | 9      | 4            |
| Brand#44 | ECONOMY BRUSHED COPPER    | 14     | 4            |
| Brand#44 | ECONOMY BRUSHED COPPER    | 36     | 4            |
| Brand#44 | ECONOMY BRUSHED COPPER    | 45     | 4            |
| Brand#44 | ECONOMY BRUSHED NICKEL    | 3      | 4            |
| Brand#44 | ECONOMY BRUSHED NICKEL    | 14     | 4            |
| Brand#44 | ECONOMY BRUSHED STEEL     | 3      | 4            |
| Brand#44 | ECONOMY BRUSHED STEEL     | 23     | 4            |
| Brand#44 | ECONOMY BRUSHED STEEL     | 45     | 4            |
| Brand#44 | ECONOMY BRUSHED STEEL     | 49     | 4            |
